
0.12, 19.08, 5.34
0.12, 19.09, 5.34
0.11, 19.16, 5.36
0.10, 19.31, 5.40
0.09, 19.58, 5.47
0.07, 19.97, 5.57
0.05, 20.48, 5.70
0.02, 21.12, 5.87
-0.00, 21.88, 6.06
-0.03, 22.75, 6.29
-0.06, 23.73, 6.54
-0.09, 24.79, 6.83
-0.12, 25.95, 7.13
-0.15, 27.17, 7.46
-0.19, 28.46, 7.80
-0.24, 29.81, 8.15
-0.29, 31.21, 8.51
-0.35, 32.65, 8.88
-0.41, 34.13, 9.24
-0.47, 35.64, 9.61
-0.54, 37.17, 9.99
-0.60, 38.72, 10.36
-0.65, 40.29, 10.74
-0.71, 41.86, 11.11
-0.76, 43.45, 11.49
-0.81, 45.04, 11.87
-0.86, 46.64, 12.25
-0.90, 48.23, 12.63
-0.95, 49.83, 13.00
-1.00, 51.42, 13.37
-1.06, 53.01, 13.73
-1.13, 54.60, 14.09
-1.20, 56.19, 14.44
-1.27, 57.77, 14.79
-1.34, 59.34, 15.14
-1.41, 60.90, 15.49
-1.49, 62.46, 15.83
-1.58, 64.01, 16.15
-1.67, 65.56, 16.45
-1.76, 67.11, 16.75
-1.85, 68.64, 17.03
-1.95, 70.17, 17.31
-2.06, 71.68, 17.59
-2.20, 73.19, 17.87
-2.33, 74.69, 18.13
-2.46, 76.19, 18.38
-2.61, 77.67, 18.63
-2.74, 79.14, 18.90
-2.87, 80.61, 19.17
-2.99, 82.06, 19.43
-3.11, 83.51, 19.68
-3.24, 84.95, 19.93
-3.39, 86.38, 20.16
-3.53, 87.81, 20.39
-3.67, 89.23, 20.61
-3.82, 90.64, 20.81
-3.97, 92.05, 20.99
-4.15, 93.45, 21.14
-4.35, 94.84, 21.27
-4.57, 96.24, 21.39
-4.80, 97.62, 21.50
-5.03, 98.99, 21.61
-5.27, 100.35, 21.74
-5.50, 101.70, 21.89
-5.71, 103.04, 22.06
-5.91, 104.37, 22.23
-6.11, 105.70, 22.39
-6.31, 107.02, 22.54
-6.52, 108.33, 22.67
-6.71, 109.64, 22.80
-6.88, 110.94, 22.93
-7.03, 112.24, 23.04
-6.96, 113.05, 22.91
-7.09, 113.95, 22.96
-7.24, 114.94, 23.01
-7.40, 116.00, 23.06
-7.56, 117.10, 23.11
-7.74, 118.23, 23.15
-7.92, 119.38, 23.19
-8.10, 120.55, 23.22
-8.29, 121.73, 23.25
-8.48, 122.92, 23.27
-8.68, 124.12, 23.29
-8.88, 125.32, 23.30
-9.08, 126.51, 23.30
-9.28, 127.70, 23.30
-9.48, 128.88, 23.29
-9.68, 130.06, 23.28
-9.90, 131.33, 23.25
-10.18, 132.90, 23.21
-10.49, 134.63, 23.16
-10.82, 136.42, 23.08
-11.16, 138.25, 22.99
-11.50, 140.09, 22.89
-11.86, 141.94, 22.76
-12.21, 143.77, 22.62
-12.57, 145.60, 22.46
-12.93, 147.40, 22.29
-13.29, 149.17, 22.11
-13.64, 150.89, 21.91
-14.00, 152.63, 21.70
-14.38, 154.44, 21.46
-14.78, 156.31, 21.19
-15.20, 158.25, 20.89
-15.63, 160.22, 20.57
-16.06, 162.16, 20.23
-16.49, 164.07, 19.88
-16.92, 165.93, 19.51
-17.35, 167.81, 19.12
-17.84, 169.90, 18.66
-18.37, 172.11, 18.15
-18.93, 174.45, 17.57
-19.42, 176.43, 17.05
-19.91, 178.41, 16.51
-20.41, 180.39, 15.95
-20.91, 182.37, 15.36
-21.42, 184.36, 14.75
-21.93, 186.34, 14.11
-22.45, 188.32, 13.44
-22.98, 190.30, 12.75
-23.52, 192.28, 12.03
-24.06, 194.26, 11.28
-24.60, 196.24, 10.51
-25.15, 198.22, 9.71
-25.71, 200.20, 8.88
-26.28, 202.18, 8.02
-26.85, 204.17, 7.14
-27.42, 206.15, 6.23
-28.01, 208.13, 5.29
-28.60, 210.11, 4.32
-29.19, 212.09, 3.32
-29.79, 214.07, 2.29
-30.40, 216.05, 1.23
-31.01, 218.03, 0.14
index: 110, total: 133, lowpass: 70
