
-2.74, 23.75, 5.95
-2.74, 23.76, 5.95
-2.75, 23.83, 5.97
-2.76, 23.99, 6.01
-2.77, 24.27, 6.09
-2.81, 24.67, 6.19
-2.86, 25.20, 6.34
-2.92, 25.87, 6.51
-3.01, 26.65, 6.72
-3.10, 27.56, 6.95
-3.21, 28.57, 7.21
-3.33, 29.68, 7.49
-3.46, 30.87, 7.79
-3.60, 32.15, 8.11
-3.74, 33.49, 8.45
-3.89, 34.89, 8.80
-4.03, 36.34, 9.16
-4.18, 37.83, 9.54
-4.32, 39.36, 9.92
-4.47, 40.91, 10.31
-4.61, 42.49, 10.70
-4.76, 44.10, 11.10
-4.91, 45.71, 11.49
-5.06, 47.34, 11.89
-5.20, 48.98, 12.28
-5.35, 50.62, 12.67
-5.50, 52.27, 13.04
-5.66, 53.94, 13.40
-5.82, 55.63, 13.78
-5.99, 57.34, 14.15
-6.18, 59.08, 14.52
-6.35, 60.82, 14.90
-6.51, 62.56, 15.28
-6.65, 64.28, 15.68
-6.80, 65.99, 16.09
-6.96, 67.68, 16.50
-7.15, 69.36, 16.89
-7.34, 71.02, 17.29
-7.52, 72.66, 17.68
-7.65, 74.29, 18.06
-7.77, 75.90, 18.44
-7.89, 77.49, 18.83
-8.00, 79.06, 19.22
-8.10, 80.62, 19.59
-8.21, 82.17, 19.93
-8.31, 83.70, 20.26
-8.40, 85.22, 20.59
-8.48, 86.73, 20.92
-8.55, 88.22, 21.23
-8.62, 89.71, 21.54
-8.70, 91.17, 21.85
-8.77, 92.63, 22.16
-8.83, 94.07, 22.48
-8.89, 95.50, 22.78
-8.96, 96.92, 23.07
-9.03, 98.34, 23.33
-9.11, 99.75, 23.58
-9.19, 101.14, 23.85
-9.26, 102.52, 24.10
-9.34, 103.89, 24.35
-9.43, 105.26, 24.59
-9.53, 106.61, 24.84
-9.62, 107.95, 25.08
-9.71, 109.29, 25.31
-9.78, 110.62, 25.53
-9.86, 111.95, 25.73
-9.92, 113.26, 25.92
-9.99, 114.57, 26.13
-10.06, 115.87, 26.33
-10.11, 117.16, 26.53
-10.13, 118.44, 26.73
-10.13, 119.72, 26.93
-10.13, 120.99, 27.11
-10.15, 122.26, 27.25
-10.19, 123.52, 27.36
-10.26, 124.78, 27.43
-10.35, 126.04, 27.47
-10.43, 126.82, 27.59
-10.46, 127.68, 27.67
-10.49, 128.61, 27.77
-10.53, 129.62, 27.86
-10.56, 130.66, 27.96
-10.60, 131.72, 28.05
-10.63, 132.81, 28.14
-10.67, 133.90, 28.22
-10.70, 135.01, 28.31
-10.73, 136.13, 28.38
-10.77, 137.25, 28.46
-10.80, 138.37, 28.52
-10.83, 139.49, 28.59
-10.86, 140.62, 28.64
-10.88, 141.76, 28.70
-10.91, 142.89, 28.74
-10.94, 144.01, 28.78
-10.96, 145.13, 28.82
-10.99, 146.25, 28.85
-11.01, 147.36, 28.87
-11.03, 148.47, 28.89
-11.06, 149.59, 28.90
-11.08, 150.70, 28.91
-11.10, 151.81, 28.91
-11.11, 152.91, 28.90
-11.13, 153.99, 28.89
-11.15, 155.08, 28.87
-11.16, 156.16, 28.85
-11.18, 157.24, 28.82
-11.19, 158.30, 28.79
-11.20, 159.37, 28.75
-11.21, 160.43, 28.71
-11.23, 161.47, 28.65
-11.24, 162.52, 28.60
-11.24, 163.57, 28.54
-11.25, 164.61, 28.47
-11.26, 165.66, 28.40
-11.27, 166.72, 28.32
-11.27, 167.78, 28.23
-11.28, 168.83, 28.14
-11.28, 169.87, 28.04
-11.28, 170.91, 27.94
-11.29, 171.94, 27.83
-11.29, 172.97, 27.72
-11.29, 174.00, 27.60
-11.29, 175.02, 27.47
-11.29, 176.05, 27.34
-11.29, 177.06, 27.20
-11.28, 178.07, 27.06
-11.28, 179.08, 26.91
-11.28, 180.09, 26.76
-11.27, 181.10, 26.60
-11.27, 182.10, 26.43
-11.26, 183.10, 26.26
-11.25, 184.10, 26.08
-11.25, 185.09, 25.90
-11.24, 186.07, 25.71
-11.23, 187.03, 25.53
-11.22, 187.99, 25.33
-11.21, 188.95, 25.13
-11.20, 189.90, 24.93
-11.19, 190.85, 24.72
-11.17, 191.81, 24.50
-11.16, 192.81, 24.27
-11.15, 193.85, 24.02
-11.13, 194.90, 23.76
-11.11, 196.00, 23.48
-11.09, 197.10, 23.19
-11.07, 198.18, 22.90
-11.05, 199.25, 22.60
-11.03, 200.32, 22.30
-11.01, 201.39, 21.98
-10.99, 202.48, 21.66
-10.97, 203.62, 21.31
-10.94, 204.79, 20.94
-10.91, 206.00, 20.54
-10.88, 207.29, 20.12
-10.84, 208.65, 19.65
-10.81, 210.06, 19.15
-10.77, 211.48, 18.63
-10.73, 212.90, 18.10
-10.69, 214.30, 17.56
-10.64, 215.70, 17.00
-10.60, 217.01, 16.46
-10.56, 218.32, 15.89
-10.51, 219.63, 15.29
-10.47, 220.94, 14.68
-10.42, 222.25, 14.04
-10.37, 223.56, 13.38
-10.32, 224.87, 12.70
-10.27, 226.18, 11.99
-10.22, 227.49, 11.27
-10.17, 228.80, 10.52
-10.11, 230.11, 9.75
-10.06, 231.42, 8.96
-10.00, 232.73, 8.15
-9.94, 234.04, 7.31
-9.88, 235.35, 6.46
-9.82, 236.66, 5.59
-9.76, 237.97, 4.71
-9.69, 239.28, 3.80
-9.63, 240.59, 2.87
-9.56, 241.90, 1.93
-9.49, 243.21, 0.97
-9.43, 244.52, -0.00
index: 158, total: 181, lowpass: 75
