
-2.74, 23.75, 5.95
-2.74, 23.76, 5.95
-2.75, 23.83, 5.97
-2.76, 23.99, 6.01
-2.77, 24.27, 6.09
-2.81, 24.67, 6.20
-2.86, 25.21, 6.34
-2.92, 25.87, 6.51
-3.01, 26.66, 6.72
-3.10, 27.56, 6.95
-3.21, 28.57, 7.21
-3.33, 29.68, 7.49
-3.46, 30.88, 7.80
-3.60, 32.15, 8.11
-3.74, 33.49, 8.45
-3.89, 34.89, 8.80
-4.03, 36.34, 9.17
-4.18, 37.83, 9.54
-4.32, 39.36, 9.92
-4.47, 40.92, 10.31
-4.61, 42.50, 10.70
-4.76, 44.10, 11.10
-4.91, 45.72, 11.50
-5.06, 47.35, 11.89
-5.20, 48.98, 12.29
-5.35, 50.63, 12.67
-5.51, 52.27, 13.06
-5.70, 53.92, 13.45
-5.91, 55.60, 13.85
-6.11, 57.32, 14.26
-6.30, 59.09, 14.72
-6.45, 60.88, 15.21
-6.56, 62.69, 15.70
-6.69, 64.51, 16.17
-6.84, 66.31, 16.61
-7.02, 68.11, 17.03
-7.22, 69.89, 17.44
-7.39, 71.65, 17.83
-7.54, 73.39, 18.21
-7.66, 75.10, 18.59
-7.79, 76.78, 18.97
-7.91, 78.44, 19.35
-8.02, 80.08, 19.70
-8.13, 81.69, 20.04
-8.24, 83.29, 20.36
-8.35, 84.87, 20.68
-8.43, 86.42, 21.00
-8.51, 87.96, 21.30
-8.58, 89.48, 21.60
-8.67, 90.98, 21.90
-8.75, 92.46, 22.21
-8.81, 93.93, 22.52
-8.87, 95.38, 22.82
-8.94, 96.82, 23.10
-9.01, 98.25, 23.36
-9.10, 99.67, 23.61
-9.18, 101.08, 23.87
-9.25, 102.47, 24.12
-9.33, 103.85, 24.36
-9.42, 105.22, 24.60
-9.52, 106.58, 24.85
-9.62, 107.93, 25.09
-9.70, 109.27, 25.32
-9.78, 110.61, 25.54
-9.86, 111.93, 25.73
-9.92, 113.25, 25.93
-9.99, 114.56, 26.14
-10.06, 115.86, 26.34
-10.11, 117.16, 26.54
-10.13, 118.44, 26.74
-10.13, 119.72, 26.94
-10.14, 120.99, 27.11
-10.15, 122.26, 27.25
-10.19, 123.52, 27.36
-10.26, 124.78, 27.44
-10.35, 126.04, 27.48
-10.46, 127.29, 27.51
-10.38, 128.07, 27.55
-10.40, 128.92, 27.63
-10.42, 129.85, 27.72
-10.45, 130.84, 27.81
-10.47, 131.87, 27.90
-10.49, 132.93, 27.98
-10.51, 134.00, 28.07
-10.53, 135.10, 28.15
-10.55, 136.21, 28.22
-10.57, 137.31, 28.30
-10.58, 138.43, 28.37
-10.60, 139.54, 28.43
-10.61, 140.67, 28.49
-10.62, 141.80, 28.54
-10.63, 142.92, 28.59
-10.64, 144.04, 28.63
-10.65, 145.16, 28.67
-10.65, 146.28, 28.71
-10.66, 147.39, 28.73
-10.66, 148.50, 28.76
-10.66, 149.62, 28.77
-10.66, 150.73, 28.78
-10.65, 151.83, 28.79
-10.65, 152.93, 28.79
-10.64, 154.01, 28.79
-10.64, 155.09, 28.77
-10.63, 156.18, 28.76
-10.62, 157.25, 28.74
-10.60, 158.32, 28.71
-10.59, 159.38, 28.68
-10.58, 160.44, 28.64
-10.56, 161.49, 28.60
-10.54, 162.53, 28.56
-10.52, 163.58, 28.50
-10.50, 164.62, 28.45
-10.48, 165.67, 28.38
-10.46, 166.73, 28.31
-10.43, 167.79, 28.24
-10.40, 168.84, 28.16
-10.37, 169.88, 28.08
-10.34, 170.92, 27.99
-10.31, 171.95, 27.89
-10.28, 172.98, 27.79
-10.25, 174.01, 27.68
-10.21, 175.03, 27.57
-10.17, 176.05, 27.46
-10.14, 177.07, 27.33
-10.10, 178.08, 27.21
-10.05, 179.09, 27.07
-10.01, 180.10, 26.94
-9.97, 181.11, 26.79
-9.92, 182.11, 26.65
-9.88, 183.11, 26.49
-9.83, 184.11, 26.33
-9.78, 185.10, 26.17
-9.73, 186.08, 26.00
-9.68, 187.04, 25.83
-9.63, 188.00, 25.66
-9.57, 188.95, 25.48
-9.52, 189.91, 25.30
-9.46, 190.86, 25.11
-9.40, 191.82, 24.91
-9.34, 192.82, 24.70
-9.28, 193.85, 24.48
-9.21, 194.91, 24.24
-9.14, 196.00, 23.99
-9.06, 197.10, 23.73
-8.98, 198.18, 23.47
-8.91, 199.25, 23.20
-8.83, 200.32, 22.92
-8.75, 201.39, 22.64
-8.66, 202.48, 22.34
-8.57, 203.62, 22.03
-8.48, 204.79, 21.69
-8.38, 206.02, 21.33
-8.26, 207.36, 20.93
-8.14, 208.75, 20.49
-8.01, 210.18, 20.04
-7.88, 211.67, 19.54
-7.73, 213.20, 19.02
-7.58, 214.74, 18.47
-7.45, 216.06, 17.98
-7.31, 217.38, 17.47
-7.17, 218.70, 16.93
-7.03, 220.03, 16.37
-6.89, 221.35, 15.79
-6.74, 222.67, 15.19
-6.59, 223.99, 14.57
-6.44, 225.31, 13.93
-6.28, 226.63, 13.26
-6.12, 227.96, 12.58
-5.96, 229.28, 11.87
-5.79, 230.60, 11.14
-5.62, 231.92, 10.39
-5.45, 233.24, 9.63
-5.27, 234.56, 8.84
-5.09, 235.88, 8.03
-4.91, 237.21, 7.21
-4.72, 238.53, 6.37
-4.54, 239.85, 5.51
-4.34, 241.17, 4.63
-4.15, 242.49, 3.74
-3.95, 243.81, 2.83
-3.75, 245.14, 1.90
-3.54, 246.46, 0.96
-3.33, 247.78, -0.00
index: 156, total: 182, lowpass: 75
