-2.74 	23.75 	5.95 
-2.86 	25.73 	6.42 
-3.03 	27.67 	6.99 
-3.06 	29.57 	7.65 
-3.44 	31.50 	7.95 
-3.84 	33.38 	8.35 
-3.86 	35.22 	9.11 
-4.22 	37.10 	9.38 
-4.37 	38.94 	9.85 
-4.52 	40.76 	10.38 
-4.76 	42.61 	10.63 
-4.96 	44.39 	11.15 
-5.03 	46.18 	11.60 
-5.22 	47.93 	12.09 
-5.35 	49.69 	12.52 
-5.51 	51.44 	12.90 
-5.61 	53.14 	13.45 
-5.55 	54.89 	13.78 
-5.96 	56.58 	14.14 
-6.08 	58.26 	14.57 
-6.07 	59.94 	15.01 
-6.12 	61.62 	15.37 
-6.28 	63.29 	15.64 
-6.72 	64.90 	16.04 
-6.56 	66.54 	16.48 
-8.65 	68.17 	15.88 
-8.16 	69.35 	18.38 
-6.80 	73.10 	17.30 
-8.84 	74.37 	18.14 
-6.64 	77.31 	20.55 
-6.46 	78.84 	20.98 
-7.65 	80.52 	20.33 
-9.08 	81.99 	20.29 
-9.48 	83.56 	20.15 
-9.22 	85.11 	20.39 
-8.79 	86.60 	20.91 
-7.32 	88.10 	21.69 
-8.64 	89.59 	21.39 
-9.01 	90.96 	21.97 
-8.69 	92.33 	22.73 
-8.67 	93.69 	23.39 
-9.16 	95.37 	22.39 
-9.15 	96.85 	22.39 
-9.01 	98.10 	23.46 
-9.05 	99.54 	23.53 
-8.35 	100.89 	24.23 
-9.32 	102.29 	24.07 
-9.92 	103.73 	23.76 
-9.11 	104.92 	25.17 
-8.72 	106.31 	25.41 
-9.50 	107.58 	25.70 
-9.65 	109.10 	25.09 
-9.48 	110.38 	25.63 
-10.38 	111.75 	25.28 
-9.81 	113.17 	25.24 
-9.24 	114.12 	27.33 
-10.65 	115.54 	26.47 
-10.25 	117.07 	25.69 
-10.75 	118.00 	27.36 
-10.13 	119.35 	27.45 
-10.48 	120.66 	27.37 
-10.02 	122.08 	26.95 
-10.74 	123.18 	27.59 
-9.96 	124.70 	26.79 
-11.06 	125.67 	27.81 
-10.31 	126.79 	28.76 
-10.34 	128.19 	28.12 
-9.70 	129.56 	27.77 
-9.35 	130.44 	29.63 
-10.18 	131.90 	28.25 
-10.35 	133.04 	28.61 
-11.37 	134.38 	27.64 
-11.52 	135.55 	27.75 
-11.21 	136.89 	27.22 
-12.25 	138.00 	27.20 
-12.11 	139.26 	26.82 
-11.36 	140.07 	29.11 
-12.22 	141.16 	29.16 
-10.72 	142.69 	27.89 
-9.86 	143.43 	30.36 
-12.75 	144.62 	29.08 
-10.58 	145.77 	29.93 
-9.95 	146.76 	30.94 
-11.46 	148.09 	29.40 
-11.87 	149.52 	27.56 
-9.61 	150.12 	31.20 
-11.25 	151.49 	29.27 
-10.24 	152.46 	30.38 
-9.94 	153.74 	29.53 
-11.32 	155.29 	26.38 
-10.24 	155.86 	29.80 
-8.10 	156.88 	30.81 
-10.50 	158.14 	29.09 
-11.51 	159.08 	29.46 
-9.87 	160.34 	28.99 
-9.95 	161.17 	30.23 
-10.67 	162.81 	26.50 
-11.41 	163.45 	28.74 
-12.09 	164.72 	27.08 
-11.74 	165.43 	29.26 
-12.34 	166.33 	29.80 
-9.62 	167.55 	29.76 
-12.40 	168.69 	28.00 
-9.37 	169.84 	28.40 
-13.12 	170.39 	29.70 
-13.68 	171.71 	27.59 
-14.17 	172.59 	28.12 
-10.95 	173.37 	30.93 
-11.82 	174.74 	28.32 
-10.56 	175.58 	29.76 
-8.97 	176.67 	29.69 
-13.62 	178.01 	25.43 
-12.67 	179.23 	24.11 
-10.69 	179.94 	26.99 
-11.66 	181.01 	25.91 
-11.92 	181.76 	27.37 
-12.06 	182.87 	26.30 
-11.95 	183.93 	25.60 
-12.07 	184.81 	26.14 
-13.72 	185.83 	24.80 
-14.56 	186.89 	23.46 
-10.40 	187.94 	24.82 
-14.28 	188.69 	24.31 
-12.14 	189.57 	25.98 
-11.12 	190.99 	22.54 
-14.82 	191.64 	22.89 
-14.59 	192.83 	20.69 
-11.21 	193.81 	22.24 
-12.48 	194.47 	23.91 
-16.27 	195.74 	17.83 
-13.30 	196.32 	23.40 
-10.40 	197.52 	22.34 
-10.20 	197.64 	28.84 
-10.39 	199.20 	23.67 
-14.29 	199.92 	23.24 
-11.38 	200.81 	24.93 
-11.20 	201.92 	23.27 
-9.97 	202.65 	25.28 
-8.51 	205.47 	15.11 
-10.07 	206.42 	13.22 
-11.45 	207.20 	13.86 
-10.96 	209.85 	14.31 
-10.83 	210.10 	22.11 
-10.84 	210.22 	28.59 
-12.55 	211.44 	25.09 
-12.59 	212.59 	22.65 
-11.63 	214.09 	16.15 
-16.49 	214.85 	13.21 
-11.83 	217.97 	9.13 
-13.83 	218.76 	8.12 
-11.79 	220.69 	5.74 
-12.44 	225.32 	16.65 
-11.03 	226.05 	19.37 
-11.93 	227.14 	15.74 
-10.02 	230.10 	10.84 
-8.96 	232.04 	5.40 
-12.05 	232.82 	0.92 
-12.14 	234.54 	1.25 
