
0.00, 0.00, 0.00
-0.14, 0.42, 1.35
-0.40, 1.24, 3.96
-0.66, 2.01, 6.41
-0.90, 2.74, 8.73
-1.13, 3.43, 10.94
-1.36, 4.09, 13.05
-1.58, 4.72, 15.08
-1.81, 5.32, 17.04
-2.04, 5.90, 18.94
-2.26, 6.47, 20.78
-2.45, 7.01, 22.58
-2.64, 7.55, 24.34
-2.82, 8.09, 26.06
-2.99, 8.63, 27.75
-3.17, 9.15, 29.40
-3.35, 9.68, 31.03
-3.51, 10.20, 32.63
-3.65, 10.71, 34.21
-3.83, 11.21, 35.77
-4.03, 11.69, 37.31
-4.17, 12.16, 38.83
-4.29, 12.61, 40.35
-4.46, 13.06, 41.84
-4.62, 13.49, 43.31
-4.80, 13.91, 44.78
-4.97, 14.33, 46.22
-5.12, 14.77, 47.65
-5.25, 15.19, 49.07
-5.43, 15.59, 50.47
-5.58, 16.02, 51.85
-5.68, 16.46, 53.22
-5.84, 16.90, 54.56
-5.99, 17.29, 55.91
-6.12, 17.67, 57.26
-6.29, 18.09, 58.57
-6.39, 18.48, 59.89
-6.46, 18.91, 61.18
-6.59, 19.33, 62.46
-6.70, 19.65, 63.76
-6.85, 19.99, 65.04
-6.98, 20.35, 66.30
-7.10, 20.68, 67.55
-7.31, 21.03, 68.78
-7.46, 21.44, 69.99
-7.60, 21.81, 71.20
-7.77, 22.11, 72.41
-7.97, 22.38, 73.62
-8.09, 22.63, 74.83
-8.16, 22.93, 76.02
-8.18, 23.30, 77.19
-8.24, 23.68, 78.34
-8.45, 23.98, 79.48
-8.61, 24.31, 80.62
-8.69, 24.70, 81.73
-8.78, 25.03, 82.85
-8.93, 25.40, 83.94
-9.06, 25.73, 85.03
-9.17, 25.95, 86.15
-9.21, 26.18, 87.26
-9.31, 26.42, 88.35
-9.50, 26.67, 89.42
-9.65, 26.90, 90.49
-9.86, 27.08, 91.56
-10.02, 27.25, 92.63
-10.16, 27.47, 93.67
-10.23, 27.68, 94.72
-10.24, 27.89, 95.76
-10.36, 28.02, 96.81
-10.46, 28.12, 97.85
-10.55, 28.32, 98.87
-10.70, 28.48, 99.88
-10.82, 28.65, 100.88
-10.95, 28.83, 101.86
-11.21, 28.97, 102.84
-11.43, 29.10, 103.82
-11.33, 29.28, 104.81
-11.28, 29.48, 105.77
-11.45, 29.55, 106.75
-11.47, 29.63, 107.72
-11.40, 29.81, 108.68
-11.54, 29.92, 109.62
-11.75, 30.03, 110.55
-12.00, 30.04, 111.49
-12.24, 30.09, 112.41
-12.16, 30.35, 113.31
-12.07, 30.60, 114.21
-12.10, 30.70, 115.12
-11.99, 30.82, 116.04
-12.18, 30.87, 116.94
-12.45, 30.88, 117.83
-12.57, 30.96, 118.72
-12.59, 30.82, 119.66
-12.58, 30.69, 120.59
-12.70, 30.73, 121.47
-12.92, 30.71, 122.34
-13.13, 30.58, 123.24
-13.22, 30.45, 124.14
-13.17, 30.43, 125.02
-13.10, 30.43, 125.90
-13.23, 30.47, 126.74
-13.31, 30.41, 127.61
-13.38, 30.21, 128.49
-13.60, 30.15, 129.33
-13.71, 30.19, 130.16
-13.84, 30.09, 131.00
-14.06, 30.04, 131.82
-14.13, 30.02, 132.65
-14.22, 29.71, 133.60
-14.36, 29.59, 134.62
-14.78, 29.69, 135.59
-15.16, 29.71, 136.74
-15.28, 29.64, 138.45
-15.45, 29.45, 140.46
-15.62, 29.17, 142.50
-15.80, 28.86, 144.51
-15.97, 28.55, 146.30
-15.70, 27.92, 147.99
-15.08, 27.07, 149.59
-14.57, 25.97, 151.13
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
0.00, 0.00, 0.00
